Segmentname_FV2404,Segmentgruppe_FV2404,Segment_FV2404,Datenelement_FV2404,Segment ID_FV2404,Code_FV2404,Qualifier_FV2404,Beschreibung_FV2404,Bedingungsausdruck_FV2404,Bedingung_FV2404,Unnamed: 0_FV2404,Änderung,changed_entries,Segmentname_FV2410,Segmentgruppe_FV2410,Segment_FV2410,Datenelement_FV2410,Segment ID_FV2410,Code_FV2410,Qualifier_FV2410,Beschreibung_FV2410,Bedingungsausdruck_FV2410,Bedingung_FV2410,Unnamed: 0_FV2410
Auftragstatus Sperren,SG15,STS,4405,,Z32,,abgelehnt,X [92] ⊻ [134],"[20] Wenn MP-ID in SG1 NAD+MR in der Rolle LF
[91] Wenn in diesem STS DE1131 = E_0472
[92] Wenn in diesem STS DE1131 = E_0501
[133] Wenn in diesem STS DE1131 = E_1003
[134] Wenn in diesem STS DE1131 = E_1002",50,,,Auftragstatus Sperren,SG15,STS,4405,,Z32,,abgelehnt,X [92] ⊻ [134],"[20] Wenn MP-ID in SG1 NAD+MR in der Rolle LF
[91] Wenn in diesem STS DE1131 = E_0472
[92] Wenn in diesem STS DE1131 = E_0501
[133] Wenn in diesem STS DE1131 = E_1003
[134] Wenn in diesem STS DE1131 = E_1002",50
Auftragstatus Sperren,SG15,STS,9013,00103,,,Code des Prüfschritts,X ([93] ⊻ [94] ⊻ [107]),"[93] Wenn STS+Z37+Z13 vorhanden, dann sind nur Codes aus dem EBD-Cluster gescheitert möglich.
[94] Wenn STS+Z37+Z14 vorhanden, dann sind nur Codes aus dem EBD-Cluster erfolgreich möglich.
[107] Wenn STS+Z37+Z32 vorhanden, dann sind nur Codes aus dem EBD-Cluster Ablehnung möglich.",51,,,Auftragstatus Sperren,SG15,STS,9013,00103,,,Code des Prüfschritts,X ([93] ⊻ [94] ⊻ [107]),"[93] Wenn STS+Z37+Z13 vorhanden, dann sind nur Codes aus dem EBD-Cluster gescheitert möglich.
[94] Wenn STS+Z37+Z14 vorhanden, dann sind nur Codes aus dem EBD-Cluster erfolgreich möglich.
[107] Wenn STS+Z37+Z32 vorhanden, dann sind nur Codes aus dem EBD-Cluster Ablehnung möglich.",51
Auftragstatus Sperren,SG15,STS,1131,00103,E_0472,,EBD Nr. E_0472,X,,52,,,Auftragstatus Sperren,SG15,STS,1131,00103,E_0472,,EBD Nr. E_0472,X,,52
Auftragstatus Sperren,SG15,STS,1131,,E_0501,,EBD Nr. E_0501,X [20],,53,,,Auftragstatus Sperren,SG15,STS,1131,,E_0501,,EBD Nr. E_0501,X [20],,53
Auftragstatus Sperren,SG15,STS,1131,,E_1002,,EBD Nr. E_1002,X [20],,54,,,Auftragstatus Sperren,SG15,STS,1131,,E_1002,,EBD Nr. E_1002,X [20],,54
Auftragstatus Sperren,SG15,STS,1131,,E_1003,,EBD Nr. E_1003,X,[20] Wenn MP-ID in SG1 NAD+MR in der Rolle LF,55,,,Auftragstatus Sperren,SG15,STS,1131,,E_1003,,EBD Nr. E_1003,X,[20] Wenn MP-ID in SG1 NAD+MR in der Rolle LF,55
Prüfidentifikator,SG15,RFF,,00104,,,,Muss,,56,,,Prüfidentifikator,SG15,RFF,,00104,,,,Muss,,56
Prüfidentifikator,SG15,RFF,1153,00104,Z13,,Prüfidentifikator,X,,57,,,Prüfidentifikator,SG15,RFF,1153,00104,Z13,,Prüfidentifikator,X,,57
Prüfidentifikator,SG15,RFF,1154,00104,21039,,"GPKE, Awh Sperrp. Gas / Auftragsstatus (Sperren)",X,,58,,,Prüfidentifikator,SG15,RFF,1154,00104,21039,,"GPKE, Awh Sperrp. Gas / Auftragsstatus (Sperren)",X,,58
Datum/Uhrzeit/Zeitspanne,SG15,DTM,,00105,,,,Muss [77],[77] Wenn STS+Z37+Z14 in dieser SG14 vorhanden,59,,,Datum/Uhrzeit/Zeitspanne,SG15,DTM,,00105,,,,Muss [77],[77] Wenn STS+Z37+Z14 in dieser SG14 vorhanden,59
