Segmentname_FV2410,Segmentgruppe_FV2410,Segment_FV2410,Datenelement_FV2410,Segment ID_FV2410,Code_FV2410,Qualifier_FV2410,Beschreibung_FV2410,Bedingungsausdruck_FV2410,Bedingung_FV2410,Unnamed: 0_FV2410,Änderung,changed_entries,Segmentname_FV2504,Segmentgruppe_FV2504,Segment_FV2504,Datenelement_FV2504,Segment ID_FV2504,Code_FV2504,Qualifier_FV2504,Beschreibung_FV2504,Bedingungsausdruck_FV2504,Bedingung_FV2504,Unnamed: 0_FV2504
Daten der Überführungszeitreihe,SG8,,,,,,,Muss [295] ⊻ [376],"[295] Wenn SG5 LOC+Z15 (MaBiS-Zählpunkt) nicht vorhanden
[376] Für die ID im SG5 LOC+Z15 (MaBiS-Zählpunkt) DE3225, wenn SG8+Z22 (Daten der Summenzeitreihe) nicht vorhanden",113,,,Daten der Überführungszeitreihe,SG8,,,,,,,Muss [295] ⊻ [376],"[295] Wenn SG5 LOC+Z15 (MaBiS-Zählpunkt) nicht vorhanden
[376] Für die ID im SG5 LOC+Z15 (MaBiS-Zählpunkt) DE3225, wenn SG8+Z22 (Daten der Summenzeitreihe) nicht vorhanden",113
Daten der Überführungszeitreihe,SG8,SEQ,,00446,,,,Muss,,114,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Daten der Überführungszeitreihe,SG8,SEQ,,00422,,,,Muss,,114
Daten der Überführungszeitreihe,SG8,SEQ,1229,00446,Z24,,Daten der Überführungszeitreihe,X,,115,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Daten der Überführungszeitreihe,SG8,SEQ,1229,00422,Z24,,Daten der Überführungszeitreihe,X,,115
Versionsangabe der Zeitreihe,SG8,RFF,,00447,,,,Muss,,116,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Versionsangabe der Zeitreihe,SG8,RFF,,00423,,,,Muss,,116
Versionsangabe der Zeitreihe,SG8,RFF,1153,00447,AUU,,Referenz auf eine Zeitreihe,X,,117,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Versionsangabe der Zeitreihe,SG8,RFF,1153,00423,AUU,,Referenz auf eine Zeitreihe,X,,117
Versionsangabe der Zeitreihe,SG8,RFF,1154,00447,,,Version der Zeitreihe,X,,118,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Versionsangabe der Zeitreihe,SG8,RFF,1154,00423,,,Version der Zeitreihe,X,,118
Überführungszeitreihentyp,SG10,,,,,,,Muss,,119,,,Überführungszeitreihentyp,SG10,,,,,,,Muss,,119
Überführungszeitreihentyp,SG10,CCI,,00448,,,,Muss,,120,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Überführungszeitreihentyp,SG10,CCI,,00424,,,,Muss,,120
Überführungszeitreihentyp,SG10,CCI,7059,00448,15,,Struktur,X,,121,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Überführungszeitreihentyp,SG10,CCI,7059,00424,15,,Struktur,X,,121
Überführungszeitreihentyp,SG10,CCI,7037,00448,Z21,,Summenzeitreihentyp,X,,122,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Überführungszeitreihentyp,SG10,CCI,7037,00424,Z21,,Summenzeitreihentyp,X,,122
Überführungszeitreihentyp,SG10,CAV,,00449,,,,Muss,,123,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Überführungszeitreihentyp,SG10,CAV,,00425,,,,Muss,,123
Überführungszeitreihentyp,SG10,CAV,7111,00449,,,Code des Überführungszeitreihentyps,X,,124,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Überführungszeitreihentyp,SG10,CAV,7111,00425,,,Code des Überführungszeitreihentyps,X,,124
Bilanzkreis-an,SG10,,,,,,,Muss [378],[378] Wenn SG10 CCI+15++Z21 (Überführungszeitreihentyp) CAV+AUS nicht vorhanden,125,,,Bilanzkreis-an,SG10,,,,,,,Muss [378],[378] Wenn SG10 CCI+15++Z21 (Überführungszeitreihentyp) CAV+AUS nicht vorhanden,125
Bilanzkreis-an,SG10,CCI,,00452,,,,Muss,,126,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Bilanzkreis-an,SG10,CCI,,00428,,,,Muss,,126
Bilanzkreis-an,SG10,CCI,7059,00452,Z28,,"Bilanzkreis ""an""",X,,127,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Bilanzkreis-an,SG10,CCI,7059,00428,Z28,,"Bilanzkreis ""an""",X,,127
Bilanzkreis-an,SG10,CCI,7037,00452,,,Bilanzkreis,X,,128,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Bilanzkreis-an,SG10,CCI,7037,00428,,,Bilanzkreis,X,,128
Bilanzkreis-von,SG10,,,,,,,Muss [378],[378] Wenn SG10 CCI+15++Z21 (Überführungszeitreihentyp) CAV+AUS nicht vorhanden,129,,,Bilanzkreis-von,SG10,,,,,,,Muss [378],[378] Wenn SG10 CCI+15++Z21 (Überführungszeitreihentyp) CAV+AUS nicht vorhanden,129
Bilanzkreis-von,SG10,CCI,,00453,,,,Muss,,130,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Bilanzkreis-von,SG10,CCI,,00429,,,,Muss,,130
Bilanzkreis-von,SG10,CCI,7059,00453,Z29,,"Bilanzkreis ""von""",X,,131,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Bilanzkreis-von,SG10,CCI,7059,00429,Z29,,"Bilanzkreis ""von""",X,,131
Bilanzkreis-von,SG10,CCI,7037,00453,,,Bilanzkreis,X,,132,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Bilanzkreis-von,SG10,CCI,7037,00429,,,Bilanzkreis,X,,132
Bilanzierungsgebiet,SG10,,,,,,,Muss [378],[378] Wenn SG10 CCI+15++Z21 (Überführungszeitreihentyp) CAV+AUS nicht vorhanden,133,,,Bilanzierungsgebiet,SG10,,,,,,,Muss [378],[378] Wenn SG10 CCI+15++Z21 (Überführungszeitreihentyp) CAV+AUS nicht vorhanden,133
Bilanzierungsgebiet,SG10,CCI,,00454,,,,Muss,,134,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Bilanzierungsgebiet,SG10,CCI,,00430,,,,Muss,,134
Bilanzierungsgebiet,SG10,CCI,7059,00454,Z20,,Bilanzierungsgebiet,X,,135,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Bilanzierungsgebiet,SG10,CCI,7059,00430,Z20,,Bilanzierungsgebiet,X,,135
Bilanzierungsgebiet,SG10,CCI,7037,00454,,,Bilanzierungsgebiet,X,,136,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Bilanzierungsgebiet,SG10,CCI,7037,00430,,,Bilanzierungsgebiet,X,,136
Datenstatus zur Überführungszeitreihe,SG10,,,,,,,Muss [377],[377] Wenn SG10 CCI+15++Z21 (Überführungszeitreihentyp) CAV+AUS vorhanden,137,,,Datenstatus zur Überführungszeitreihe,SG10,,,,,,,Muss [377],[377] Wenn SG10 CCI+15++Z21 (Überführungszeitreihentyp) CAV+AUS vorhanden,137
Datenstatus zur Überführungszeitreihe,SG10,CCI,,00455,,,,Muss,,138,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Datenstatus zur Überführungszeitreihe,SG10,CCI,,00431,,,,Muss,,138
Datenstatus zur Überführungszeitreihe,SG10,CCI,7059,00455,Z25,,Datenstatus zur Zeitreihe,X,,139,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Datenstatus zur Überführungszeitreihe,SG10,CCI,7059,00431,Z25,,Datenstatus zur Zeitreihe,X,,139
Datenstatus zur Überführungszeitreihe,SG10,CCI,7037,00455,Z01,,Abrechnungsdaten,X,,140,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Datenstatus zur Überführungszeitreihe,SG10,CCI,7037,00431,Z01,,Abrechnungsdaten,X,,140
Datenstatus zur Überführungszeitreihe,SG10,CCI,7037,,Z03,,Abgerechnete Daten,X,,141,,,Datenstatus zur Überführungszeitreihe,SG10,CCI,7037,,Z03,,Abgerechnete Daten,X,,141
Datenstatus zur Überführungszeitreihe,SG10,CCI,7037,,Z04,,Abrechnungsdaten Korrektur-BKA,X,,142,,,Datenstatus zur Überführungszeitreihe,SG10,CCI,7037,,Z04,,Abrechnungsdaten Korrektur-BKA,X,,142
Datenstatus zur Überführungszeitreihe,SG10,CCI,7037,,ZA5,,Abgerechnete Daten Korrektur-BKA,X,,143,,,Datenstatus zur Überführungszeitreihe,SG10,CCI,7037,,ZA5,,Abgerechnete Daten Korrektur-BKA,X,,143
Produkt-Daten der Überführungszeitreihe,SG8,,,,,,,Muss [305],[305] Wenn SG8 SEQ+Z24 (Daten der Überführungszeitreihe) vorhanden,144,,,Produkt-Daten der Überführungszeitreihe,SG8,,,,,,,Muss [305],[305] Wenn SG8 SEQ+Z24 (Daten der Überführungszeitreihe) vorhanden,144
Produkt-Daten der Überführungszeitreihe,SG8,SEQ,,00456,,,,Muss,,145,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Produkt-Daten der Überführungszeitreihe,SG8,SEQ,,00432,,,,Muss,,145
Produkt-Daten der Überführungszeitreihe,SG8,SEQ,1229,00456,Z25,,Produkt-Daten der Überführungszeitreihe,X,,146,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Produkt-Daten der Überführungszeitreihe,SG8,SEQ,1229,00432,Z25,,Produkt-Daten der Überführungszeitreihe,X,,146
Produktidentifikation der Überführungszeitreihe,SG8,PIA,,00457,,,,Muss,,147,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Produktidentifikation der Überführungszeitreihe,SG8,PIA,,00433,,,,Muss,,147
Produktidentifikation der Überführungszeitreihe,SG8,PIA,4347,00457,5,,Produktidentifikation,X,,148,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Produktidentifikation der Überführungszeitreihe,SG8,PIA,4347,00433,5,,Produktidentifikation,X,,148
Produktidentifikation der Überführungszeitreihe,SG8,PIA,7140,00457,,,Produktidentifikation der Überführungszeitreihe,X,,149,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Produktidentifikation der Überführungszeitreihe,SG8,PIA,7140,00433,,,Produktidentifikation der Überführungszeitreihe,X,,149
Produktidentifikation der Überführungszeitreihe,SG8,PIA,7143,00457,Z08,,Medium,X [380],,150,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Produktidentifikation der Überführungszeitreihe,SG8,PIA,7143,00433,Z08,,Medium,X [380],,150
Produktidentifikation der Überführungszeitreihe,SG8,PIA,7143,,SRW,,OBIS-Kennzahl,X [379],"[379] Wenn SG10 CCI+15++Z21 (Überführungszeitreihentyp) CAV+ Code für EEG- Überführungszeitreihen (ausgenommen AU1) vorhanden
[380] Wenn SG10 CCI+15++Z21 (Überführungszeitreihentyp) CAV+AUS/AU1 vorhanden",151,,,Produktidentifikation der Überführungszeitreihe,SG8,PIA,7143,,SRW,,OBIS-Kennzahl,X [379],"[379] Wenn SG10 CCI+15++Z21 (Überführungszeitreihentyp) CAV+ Code für EEG- Überführungszeitreihen (ausgenommen AU1) vorhanden
[380] Wenn SG10 CCI+15++Z21 (Überführungszeitreihentyp) CAV+AUS/AU1 vorhanden",151
Energiemenge,SG9,,,,,,,Muss,,152,,,Energiemenge,SG9,,,,,,,Muss,,152
Energiemenge,SG9,QTY,,00458,,,,Muss,,153,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Energiemenge,SG9,QTY,,00434,,,,Muss,,153
Energiemenge,SG9,QTY,6063,00458,79,,"Energiemenge summiert (Summenwert, Bilanzsumme)",X,,154,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Energiemenge,SG9,QTY,6063,00434,79,,"Energiemenge summiert (Summenwert, Bilanzsumme)",X,,154
Energiemenge,SG9,QTY,6060,00458,,,Mengenangabe,X [902],[902] Format: Möglicher Wert: ≥ 0,155,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Energiemenge,SG9,QTY,6060,00434,,,Mengenangabe,X [902],[902] Format: Möglicher Wert: ≥ 0,155
Energiemenge,SG9,QTY,6411,00458,KWH,,Kilowattstunde,X,,156,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Energiemenge,SG9,QTY,6411,00434,KWH,,Kilowattstunde,X,,156
Beginn Messperiode,SG9,DTM,,00459,,,,Muss,,157,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Beginn Messperiode,SG9,DTM,,00435,,,,Muss,,157
Beginn Messperiode,SG9,DTM,2005,00459,163,,"Verarbeitung, Beginndatum/-zeit",X,,158,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Beginn Messperiode,SG9,DTM,2005,00435,163,,"Verarbeitung, Beginndatum/-zeit",X,,158
Beginn Messperiode,SG9,DTM,2380,00459,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1],,159,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Beginn Messperiode,SG9,DTM,2380,00435,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1],,159
Beginn Messperiode,SG9,DTM,2379,00459,303,,CCYYMMDDHHMMZZZ,X,,160,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Beginn Messperiode,SG9,DTM,2379,00435,303,,CCYYMMDDHHMMZZZ,X,,160
Ende Messperiode,SG9,DTM,,00460,,,,Muss,,161,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Ende Messperiode,SG9,DTM,,00436,,,,Muss,,161
Ende Messperiode,SG9,DTM,2005,00460,164,,"Verarbeitung, Endedatum/-zeit",X,,162,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Ende Messperiode,SG9,DTM,2005,00436,164,,"Verarbeitung, Endedatum/-zeit",X,,162
Ende Messperiode,SG9,DTM,2380,00460,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1],,163,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Ende Messperiode,SG9,DTM,2380,00436,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1],,163
Ende Messperiode,SG9,DTM,2379,00460,303,,CCYYMMDDHHMMZZZ,X,,164,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Ende Messperiode,SG9,DTM,2379,00436,303,,CCYYMMDDHHMMZZZ,X,,164
Nachrichten-Endesegment,,UNT,,00540,,,,Muss,,165,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Nachrichten-Endesegment,,UNT,,00526,,,,Muss,,165
Nachrichten-Endesegment,,UNT,0074,00540,,,Anzahl der Segmente in einer Nachricht,X,,166,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Nachrichten-Endesegment,,UNT,0074,00526,,,Anzahl der Segmente in einer Nachricht,X,,166
Nachrichten-Endesegment,,UNT,0062,00540,,,Nachrichten-Referenznummer,X,,167,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Nachrichten-Endesegment,,UNT,0062,00526,,,Nachrichten-Referenznummer,X,,167
