#,Segmentname_FV2210,Segmentgruppe_FV2210,Segment_FV2210,Datenelement_FV2210,Segment ID_FV2210,Code_FV2210,Beschreibung_FV2210,Bedingungsausdruck_FV2210,Bedingung_FV2210,Änderung,Segmentname_FV2304,Segmentgruppe_FV2304,Segment_FV2304,Datenelement_FV2304,Segment ID_FV2304,Code_FV2304,Beschreibung_FV2304,Bedingungsausdruck_FV2304,Bedingung_FV2304
109,Verbrauchsaufteilung für temperaturabhängige Marktlokation,SG10,,,,,,Muss [4] ∧ [492] ∧ [89] ∧ [106],"[4] Wenn MP-ID in SG2 NAD+MR (Nachrichtenempfänger) in der Rolle LF
[89] Wenn im SG8 SEQ+Z01 (Daten der Marktlokation) das SG10 CCI+++ZA6 (Prognosegrundlage der Marktlokation: Prognose auf Basis von Profilen) CAV+E14 (TLP/TEP) vorhanden
[106] Wenn in dieser SG8 SEQ+Z01 SG10 CCI+++ZA6 (Prognosegrundlage der Marktlokation: Prognose auf Basis von Profilen) CAV+E02 (SLP/SEP) vorhanden
[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom",,Verbrauchsaufteilung für temperaturabhängige Marktlokation,SG10,,,,,,Muss [4] ∧ [492] ∧ [89] ∧ [106],"[4] Wenn MP-ID in SG2 NAD+MR (Nachrichtenempfänger) in der Rolle LF
[89] Wenn im SG8 SEQ+Z01 (Daten der Marktlokation) das SG10 CCI+++ZA6 (Prognosegrundlage der Marktlokation: Prognose auf Basis von Profilen) CAV+E14 (TLP/TEP) vorhanden
[106] Wenn in dieser SG8 SEQ+Z01 SG10 CCI+++ZA6 (Prognosegrundlage der Marktlokation: Prognose auf Basis von Profilen) CAV+E02 (SLP/SEP) vorhanden
[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom"
110,Verbrauchsaufteilung für temperaturabhängige Marktlokation,SG10,CCI,,,,,Muss,,,Verbrauchsaufteilung für temperaturabhängige Marktlokation,SG10,CCI,,,,,Muss,
111,Verbrauchsaufteilung für temperaturabhängige Marktlokation,SG10,CCI,7037,,E17,Verbrauchsaufteilung (in %) für temperaturabhängige Marktlokation,X,,,Verbrauchsaufteilung für temperaturabhängige Marktlokation,SG10,CCI,7037,,E17,Verbrauchsaufteilung (in %) für temperaturabhängige Marktlokation,X,
112,Verbrauchsaufteilung für temperaturabhängige Marktlokation,SG10,CAV,,,,,Muss,,,Verbrauchsaufteilung für temperaturabhängige Marktlokation,SG10,CAV,,,,,Muss,
113,Verbrauchsaufteilung für temperaturabhängige Marktlokation,SG10,CAV,7111,,Z22,Verbrauchsaufteilung in%,X,,,Verbrauchsaufteilung für temperaturabhängige Marktlokation,SG10,CAV,7111,,Z22,Verbrauchsaufteilung in%,X,
114,Verbrauchsaufteilung für temperaturabhängige Marktlokation,SG10,CAV,7110,,,Verbrauchsaufteilung in %,X [902],[902] Format: Möglicher Wert: ≥ 0,,Verbrauchsaufteilung für temperaturabhängige Marktlokation,SG10,CAV,7110,,,Verbrauchsaufteilung in %,X [902],[902] Format: Möglicher Wert: ≥ 0
115,Zeitreihentyp,SG10,,,,,,Muss [4] ∧ [492] ∧ ([2061] ⊻ ([90] ∧ [2096])),"[4] Wenn MP-ID in SG2 NAD+MR (Nachrichtenempfänger) in der Rolle LF
[5] Wenn MP-ID in SG2 NAD+MS (Nachrichtenabsender) in der Rolle LF
[90] Wenn SG10 CCI+++ZA6 (Prognosegrundlage der Marktlokation: Prognose auf Basis von Profilen) einmal mit CAV+E14 (TLP/TEP) und einmal mit CAV+E02 (SLP/SEP) in dieser SG8 vorhanden
[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom
[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben
[2096] Segmentgruppe ist genau zweimal je SG4 IDE anzugeben",,Zeitreihentyp,SG10,,,,,,Muss [4] ∧ [492] ∧ ([2061] ⊻ ([90] ∧ [2096])),"[4] Wenn MP-ID in SG2 NAD+MR (Nachrichtenempfänger) in der Rolle LF
[5] Wenn MP-ID in SG2 NAD+MS (Nachrichtenabsender) in der Rolle LF
[90] Wenn SG10 CCI+++ZA6 (Prognosegrundlage der Marktlokation: Prognose auf Basis von Profilen) einmal mit CAV+E14 (TLP/TEP) und einmal mit CAV+E02 (SLP/SEP) in dieser SG8 vorhanden
[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom
[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben
[2096] Segmentgruppe ist genau zweimal je SG4 IDE anzugeben"
116,Zeitreihentyp,SG10,CCI,,,,,Muss,,,Zeitreihentyp,SG10,CCI,,,,,Muss,
117,Zeitreihentyp,SG10,CCI,7059,,15,Struktur,X,,,Zeitreihentyp,SG10,CCI,7059,,15,Struktur,X,
118,Zeitreihentyp,SG10,CCI,7037,,Z21,Summenzeitreihentyp,X,,,Zeitreihentyp,SG10,CCI,7037,,Z21,Summenzeitreihentyp,X,
119,Zeitreihentyp,SG10,CAV,,,,,Muss,,,Zeitreihentyp,SG10,CAV,,,,,Muss,
120,Zeitreihentyp,SG10,CAV,7111,,,Code des Zeitreihentyps,X,,,Zeitreihentyp,SG10,CAV,7111,,,Code des Zeitreihentyps,X,
121,Messtechnische Einordnung der Marktlokation,SG10,,,,,,Muss [4] ∧ [492],"[4] Wenn MP-ID in SG2 NAD+MR (Nachrichtenempfänger) in der Rolle LF
[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom",,Messtechnische Einordnung der Marktlokation,SG10,,,,,,Muss [4] ∧ [492],"[4] Wenn MP-ID in SG2 NAD+MR (Nachrichtenempfänger) in der Rolle LF
[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom"
122,Messtechnische Einordnung der Marktlokation,SG10,CCI,,,,,Muss,,,Messtechnische Einordnung der Marktlokation,SG10,CCI,,,,,Muss,
123,Messtechnische Einordnung der Marktlokation,SG10,CCI,7037,,Z83,Messtechnische Einordnung der Marktlokation,X,,,Messtechnische Einordnung der Marktlokation,SG10,CCI,7037,,Z83,Messtechnische Einordnung der Marktlokation,X,
124,Messtechnische Einordnung der Marktlokation,SG10,CAV,,,,,Muss,,,Messtechnische Einordnung der Marktlokation,SG10,CAV,,,,,Muss,
125,Messtechnische Einordnung der Marktlokation,SG10,CAV,7111,,Z52,iMS,X,,,Messtechnische Einordnung der Marktlokation,SG10,CAV,7111,,Z52,iMS,X,
126,Messtechnische Einordnung der Marktlokation,SG10,CAV,7111,,Z53,kME / mME,X,,,Messtechnische Einordnung der Marktlokation,SG10,CAV,7111,,Z53,kME / mME,X,
127,Messtechnische Einordnung der Marktlokation,SG10,CAV,7111,,Z68,keine Messung,X [20],[20] Wenn SG8 SEQ+Z01 (Daten der Marktlokation) SG10 CCI+Z30++Z07 (Verbrauch) vorhanden,,Messtechnische Einordnung der Marktlokation,SG10,CAV,7111,,Z68,keine Messung,X [20],[20] Wenn SG8 SEQ+Z01 (Daten der Marktlokation) SG10 CCI+Z30++Z07 (Verbrauch) vorhanden
128,Aggregationsverantwortung in MaBiS,SG10,,,,,,Muss [492],[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom,,Aggregationsverantwortung in MaBiS,SG10,,,,,,Muss [492],[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom
129,Aggregationsverantwortung in MaBiS,SG10,CCI,,,,,Muss,,,Aggregationsverantwortung in MaBiS,SG10,CCI,,,,,Muss,
130,Aggregationsverantwortung in MaBiS,SG10,CCI,7059,,6,Verantwortlicher,X,,,Aggregationsverantwortung in MaBiS,SG10,CCI,7059,,6,Verantwortlicher,X,
131,Aggregationsverantwortung in MaBiS,SG10,CCI,7037,,ZA8,NB,X,,,Aggregationsverantwortung in MaBiS,SG10,CCI,7037,,ZA8,NB,X,
132,Aggregationsverantwortung in MaBiS,SG10,CCI,7037,,ZA9,ÜNB,X,,,Aggregationsverantwortung in MaBiS,SG10,CCI,7037,,ZA9,ÜNB,X,
133,Prognosegrundlage der Marktlokation,SG10,,,,,,Muss,,,Prognosegrundlage der Marktlokation,SG10,,,,,,Muss,
134,Prognosegrundlage der Marktlokation,SG10,CCI,,,,,Muss,,,Prognosegrundlage der Marktlokation,SG10,CCI,,,,,Muss,
135,Prognosegrundlage der Marktlokation,SG10,CCI,7037,,ZC0,Prognose auf Basis von Werten,X,,,Prognosegrundlage der Marktlokation,SG10,CCI,7037,,ZC0,Prognose auf Basis von Werten,X,
136,Prognosegrundlage der Marktlokation,SG10,CCI,7037,,ZA6,Prognose auf Basis von Profilen,X,,,Prognosegrundlage der Marktlokation,SG10,CCI,7037,,ZA6,Prognose auf Basis von Profilen,X,
137,Details der Prognosegrundlage,SG10,CAV,,,,,Muss [21] ∧ (([492] ∧ ([2182] ⊻ ([90] ∧ [2183]))) ⊻ ([493] ∧ [2061])),"[21] Wenn SG10 CCI+++ZA6 (Prognose auf Basis von Profilen) in dieser SG8 vorhanden
[90] Wenn SG10 CCI+++ZA6 (Prognosegrundlage der Marktlokation: Prognose auf Basis von Profilen) einmal mit CAV+E14 (TLP/TEP) und einmal mit CAV+E02 (SLP/SEP) in dieser SG8 vorhanden
[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom
[493] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Gas
[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben
[2182] Segmentgruppe ist genau einmal je SG8 SEQ+Z01 (Daten der Marktlokation) anzugeben
[2183] Segmentgruppe ist genau zweimal je SG8 SEQ+Z01 (Daten der Marktlokation) anzugeben",,Details der Prognosegrundlage,SG10,CAV,,,,,Muss [21] ∧ (([492] ∧ ([2182] ⊻ ([90] ∧ [2183]))) ⊻ ([493] ∧ [2061])),"[21] Wenn SG10 CCI+++ZA6 (Prognose auf Basis von Profilen) in dieser SG8 vorhanden
[90] Wenn SG10 CCI+++ZA6 (Prognosegrundlage der Marktlokation: Prognose auf Basis von Profilen) einmal mit CAV+E14 (TLP/TEP) und einmal mit CAV+E02 (SLP/SEP) in dieser SG8 vorhanden
[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom
[493] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Gas
[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben
[2182] Segmentgruppe ist genau einmal je SG8 SEQ+Z01 (Daten der Marktlokation) anzugeben
[2183] Segmentgruppe ist genau zweimal je SG8 SEQ+Z01 (Daten der Marktlokation) anzugeben"
138,Details der Prognosegrundlage,SG10,CAV,7111,,E02,SLP/SEP,X [3P1..1] ⊻ [6P0..1] ⊻ [7P1..1],,,Details der Prognosegrundlage,SG10,CAV,7111,,E02,SLP/SEP,X [3P1..1] ⊻ [6P0..1] ⊻ [7P1..1],
139,Details der Prognosegrundlage,SG10,CAV,7111,,E14,TLP/TEP,X [6P0..1],,,Details der Prognosegrundlage,SG10,CAV,7111,,E14,TLP/TEP,X [6P0..1],
140,Details der Prognosegrundlage,SG10,CAV,7111,,Z36,TEP mit Referenzmessung,X [12P0..1],,,Details der Prognosegrundlage,SG10,CAV,7111,,Z36,TEP mit Referenzmessung,X [12P0..1],
141,Wahlrecht der Prognosegrundlage der Marktlokation,SG10,,,,,,Muss [4] ∧ [20] ∧ [492] ∧ [244],"[4] Wenn MP-ID in SG2 NAD+MR (Nachrichtenempfänger) in der Rolle LF
[5] Wenn MP-ID in SG2 NAD+MS (Nachrichtenabsender) in der Rolle LF
[20] Wenn SG8 SEQ+Z01 (Daten der Marktlokation) SG10 CCI+Z30++Z07 (Verbrauch) vorhanden
[244] Wenn SG10 CCI+6++ZA9 (Aggreg.verantw. ÜNB) in dieser SG8 vorhanden
[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom",,Wahlrecht der Prognosegrundlage der Marktlokation,SG10,,,,,,Muss [4] ∧ [20] ∧ [492] ∧ [244],"[4] Wenn MP-ID in SG2 NAD+MR (Nachrichtenempfänger) in der Rolle LF
[5] Wenn MP-ID in SG2 NAD+MS (Nachrichtenabsender) in der Rolle LF
[20] Wenn SG8 SEQ+Z01 (Daten der Marktlokation) SG10 CCI+Z30++Z07 (Verbrauch) vorhanden
[244] Wenn SG10 CCI+6++ZA9 (Aggreg.verantw. ÜNB) in dieser SG8 vorhanden
[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom"
142,Wahlrecht der Prognosegrundlage der Marktlokation,SG10,CCI,,,,,Muss,,,Wahlrecht der Prognosegrundlage der Marktlokation,SG10,CCI,,,,,Muss,
143,Wahlrecht der Prognosegrundlage der Marktlokation,SG10,CCI,7037,,Z84,Wahlrecht der Prognosegrundlage,X,,,Wahlrecht der Prognosegrundlage der Marktlokation,SG10,CCI,7037,,Z84,Wahlrecht der Prognosegrundlage,X,
144,Wahlrecht der Prognosegrundlage der Marktlokation,SG10,CAV,,,,,Muss,,,Wahlrecht der Prognosegrundlage der Marktlokation,SG10,CAV,,,,,Muss,
145,Wahlrecht der Prognosegrundlage der Marktlokation,SG10,CAV,7111,,Z54,Wahlrecht durch LF gegeben,X,,,Wahlrecht der Prognosegrundlage der Marktlokation,SG10,CAV,7111,,Z54,Wahlrecht durch LF gegeben,X,
146,Wahlrecht der Prognosegrundlage der Marktlokation,SG10,CAV,7111,,ZE2,Wahlrecht durch LF nicht gegeben,X,,,Wahlrecht der Prognosegrundlage der Marktlokation,SG10,CAV,7111,,ZE2,Wahlrecht durch LF nicht gegeben,X,
147,Grund für nicht vorhandenes Wahlrecht der Prognosegrundlage der Marktlokation,SG10,CAV,,,,,Muss [247],[247] Wenn CAV+ZE2 (Wahlrecht durch LF nicht gegeben) vorhanden,,Grund für nicht vorhandenes Wahlrecht der Prognosegrundlage der Marktlokation,SG10,CAV,,,,,Muss [247],[247] Wenn CAV+ZE2 (Wahlrecht durch LF nicht gegeben) vorhanden
148,Grund für nicht vorhandenes Wahlrecht der Prognosegrundlage der Marktlokation,SG10,CAV,7111,,Z55,Wahlrecht nicht vorhanden wegen Verbrauch > 10.000 kWh/a,X [1P0..1],,,Grund für nicht vorhandenes Wahlrecht der Prognosegrundlage der Marktlokation,SG10,CAV,7111,,Z55,Wahlrecht nicht vorhanden wegen Verbrauch > 10.000 kWh/a,X [1P0..1],
149,Grund für nicht vorhandenes Wahlrecht der Prognosegrundlage der Marktlokation,SG10,CAV,7111,,ZC1,Wahlrecht nicht vorhanden wegen Eigenverbrauch,X [1P0..1],,,Grund für nicht vorhandenes Wahlrecht der Prognosegrundlage der Marktlokation,SG10,CAV,7111,,ZC1,Wahlrecht nicht vorhanden wegen Eigenverbrauch,X [1P0..1],
150,Grund für nicht vorhandenes Wahlrecht der Prognosegrundlage der Marktlokation,SG10,CAV,7111,,ZD2,Wahlrecht nicht vorhanden wegen tagesparameterabhängig em Verbrauch,X [1P0..1],,,Grund für nicht vorhandenes Wahlrecht der Prognosegrundlage der Marktlokation,SG10,CAV,7111,,ZD2,Wahlrecht nicht vorhanden wegen tagesparameterabhängig em Verbrauch,X [1P0..1],
151,Grund für nicht vorhandenes Wahlrecht der Prognosegrundlage der Marktlokation,SG10,CAV,7111,,ZE3,Wahlrecht nicht vorhanden wegen §14a EnWG,X [1P0..1],,,Grund für nicht vorhandenes Wahlrecht der Prognosegrundlage der Marktlokation,SG10,CAV,7111,,ZE3,Wahlrecht nicht vorhanden wegen §14a EnWG,X [1P0..1],
152,Fallgruppenzuordnung,SG10,,,,,,Muss [4] ∧ [19] ∧ [493],"[4] Wenn MP-ID in SG2 NAD+MR (Nachrichtenempfänger) in der Rolle LF
[5] Wenn MP-ID in SG2 NAD+MS (Nachrichtenabsender) in der Rolle LF
[19] Wenn SG8 SEQ+Z01 (Daten der Marktlokation) SG10 CCI+++ZC0 (Prognose auf Basis von Werten) vorhanden
[493] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Gas",,Fallgruppenzuordnung,SG10,,,,,,Muss [4] ∧ [19] ∧ [493],"[4] Wenn MP-ID in SG2 NAD+MR (Nachrichtenempfänger) in der Rolle LF
[5] Wenn MP-ID in SG2 NAD+MS (Nachrichtenabsender) in der Rolle LF
[19] Wenn SG8 SEQ+Z01 (Daten der Marktlokation) SG10 CCI+++ZC0 (Prognose auf Basis von Werten) vorhanden
[493] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Gas"
153,Fallgruppenzuordnung,SG10,CCI,,,,,Muss,,,Fallgruppenzuordnung,SG10,CCI,,,,,Muss,
154,Fallgruppenzuordnung,SG10,CCI,7037,,Z17,Fallgruppenzuordnung nach GABi Gas,X,,,Fallgruppenzuordnung,SG10,CCI,7037,,Z17,Fallgruppenzuordnung nach GABi Gas,X,
155,Fallgruppenzuordnung,SG10,CCI,1131,,GABi-,Nominierungsersatzverfa,X,,,Fallgruppenzuordnung,SG10,CCI,1131,,GABi-,Nominierungsersatzverfa,X,
156,Fallgruppenzuordnung,SG10,CCI,1131,,GABi- RLMmT,RLM-Kunde in Tagesregime - Exit,X,,,Fallgruppenzuordnung,SG10,CCI,1131,,GABi- RLMmT,RLM-Kunde in Tagesregime - Exit,X,
157,Fallgruppenzuordnung,SG10,CCI,1131,,GABi- RLMoT,RLM-Kunde im Stundenregime - Exit,X,,,Fallgruppenzuordnung,SG10,CCI,1131,,GABi- RLMoT,RLM-Kunde im Stundenregime - Exit,X,
158,Lastprofildaten (Gas),SG8,,,,,,Muss [4] ∧ [493] ∧ [106],"[4] Wenn MP-ID in SG2 NAD+MR (Nachrichtenempfänger) in der Rolle LF
[5] Wenn MP-ID in SG2 NAD+MS (Nachrichtenabsender) in der Rolle LF
[106] Wenn in dieser SG8 SEQ+Z01 SG10 CCI+++ZA6 (Prognosegrundlage der Marktlokation: Prognose auf Basis von Profilen) CAV+E02 (SLP/SEP) vorhanden
[493] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Gas",,Lastprofildaten (Gas),SG8,,,,,,Muss [4] ∧ [493] ∧ [106],"[4] Wenn MP-ID in SG2 NAD+MR (Nachrichtenempfänger) in der Rolle LF
[5] Wenn MP-ID in SG2 NAD+MS (Nachrichtenabsender) in der Rolle LF
[106] Wenn in dieser SG8 SEQ+Z01 SG10 CCI+++ZA6 (Prognosegrundlage der Marktlokation: Prognose auf Basis von Profilen) CAV+E02 (SLP/SEP) vorhanden
[493] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Gas"
159,Lastprofildaten (Gas),SG8,SEQ,,,,,Muss,,,Lastprofildaten (Gas),SG8,SEQ,,,,,Muss,
160,Lastprofildaten (Gas),SG8,SEQ,1229,,Z35,Lastprofildaten,X,,,Lastprofildaten (Gas),SG8,SEQ,1229,,Z35,Lastprofildaten,X,
161,Lastprofil ( Gas),SG10,,,,,,Muss,,,Lastprofil ( Gas),SG10,,,,,,Muss,
162,Lastprofil ( Gas),SG10,CCI,,,,,Muss,,,Lastprofil ( Gas),SG10,CCI,,,,,Muss,
163,Lastprofil ( Gas),SG10,CCI,7059,,Z12,Lastprofil,X,,,Lastprofil ( Gas),SG10,CCI,7059,,Z12,Lastprofil,X,
164,Lastprofil ( Gas),SG10,CCI,7037,,E01,synthetisches Verfahren,X,,,Lastprofil ( Gas),SG10,CCI,7037,,E01,synthetisches Verfahren,X,
165,Lastprofil ( Gas),SG10,CCI,7037,,Z10,analytisches Verfahren,X,,,Lastprofil ( Gas),SG10,CCI,7037,,Z10,analytisches Verfahren,X,
166,Lastprofil (Gas),SG10,CAV,,,,,Muss,,,Lastprofil (Gas),SG10,CAV,,,,,Muss,
167,Lastprofil (Gas),SG10,CAV,7111,,,Code des Lastprofils (Gas),X,,,Lastprofil (Gas),SG10,CAV,7111,,,Code des Lastprofils (Gas),X,
168,Lastprofil (Gas),SG10,CAV,3055,,89,Vergeben vom Händler (hier Netzbetreiber),X,,,Lastprofil (Gas),SG10,CAV,3055,,89,Vergeben vom Händler (hier Netzbetreiber),X,
169,Lastprofil (Gas),SG10,CAV,3055,,293,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,,Lastprofil (Gas),SG10,CAV,3055,,293,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
170,Klimazone / Temperaturmessstelle,SG10,,,,,,Muss,,,Klimazone / Temperaturmessstelle,SG10,,,,,,Muss,
171,Klimazone / Temperaturmessstelle,SG10,CCI,,,,,Muss,,,Klimazone / Temperaturmessstelle,SG10,CCI,,,,,Muss,
172,Klimazone / Temperaturmessstelle,SG10,CCI,7059,,Z99,Messstelle des Tagesparameters (derzeit ist nur die Temperatur ein erlaubter Tagesparameter),X,,,Klimazone / Temperaturmessstelle,SG10,CCI,7059,,Z99,Messstelle des Tagesparameters (derzeit ist nur die Temperatur ein erlaubter Tagesparameter),X,
173,Klimazone / Temperaturmessstelle,SG10,CCI,7059,,ZA0,Klimazone des Tagesparameters (derzeit ist Tagesparameter),X,,,Klimazone / Temperaturmessstelle,SG10,CCI,7059,,ZA0,Klimazone des Tagesparameters (derzeit ist Tagesparameter),X,
174,Klimazone / Temperaturmessstelle,SG10,CCI,7037,,,ID Klimazone / Temperaturmessstelle,X,,,Klimazone / Temperaturmessstelle,SG10,CCI,7037,,,ID Klimazone / Temperaturmessstelle,X,
175,Klimazone / Temperaturmessstelle,SG10,CCI,1131,,,Dienstanbieter,X [58],[58] Wenn in diesem CCI das DE3055 mit dem Code 293 vorhanden,,Klimazone / Temperaturmessstelle,SG10,CCI,1131,,,Dienstanbieter,X [58],[58] Wenn in diesem CCI das DE3055 mit dem Code 293 vorhanden
176,Klimazone / Temperaturmessstelle,SG10,CCI,3055,,89,Vergeben vom Händler (hier Netzbetreiber),X,,,Klimazone / Temperaturmessstelle,SG10,CCI,3055,,89,Vergeben vom Händler (hier Netzbetreiber),X,
177,Klimazone / Temperaturmessstelle,SG10,CCI,3055,,293,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,,Klimazone / Temperaturmessstelle,SG10,CCI,3055,,293,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
178,Profildaten (Strom),SG8,,,,,,Muss [492] ∧ [119],"[119] Wenn in der SG8 SEQ+Z01 SG10 CCI+++ZA6 (Prognosegrundlage der Marktlokation: Prognose auf Basis von Profilen) CAV+E02 (SLP/SEP) vorhanden
[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom",,Profildaten (Strom),SG8,,,,,,Muss [492] ∧ [119],"[119] Wenn in der SG8 SEQ+Z01 SG10 CCI+++ZA6 (Prognosegrundlage der Marktlokation: Prognose auf Basis von Profilen) CAV+E02 (SLP/SEP) vorhanden
[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom"
179,Profildaten (Strom),SG8,SEQ,,,,,Muss,,,Profildaten (Strom),SG8,SEQ,,,,,Muss,
180,Profildaten (Strom),SG8,SEQ,1229,,Z21,Profildaten,X,,,Profildaten (Strom),SG8,SEQ,1229,,Z21,Profildaten,X,
181,Referenz auf die ID der Marktlokation,SG8,RFF,,,,,Muss,,,Referenz auf die ID der Marktlokation,SG8,RFF,,,,,Muss,
182,Referenz auf die ID der Marktlokation,SG8,RFF,1153,,Z18,Marktlokation,X,,,Referenz auf die ID der Marktlokation,SG8,RFF,1153,,Z18,Marktlokation,X,
183,Referenz auf die ID der Marktlokation,SG8,RFF,1154,,,ID einer Marktlokation,X [950],[950] Format: Marktlokations-ID,,Referenz auf die ID der Marktlokation,SG8,RFF,1154,,,ID einer Marktlokation,X [950],[950] Format: Marktlokations-ID
184,Normiertes Profil (Strom),SG10,,,,,,Muss,,,Normiertes Profil (Strom),SG10,,,,,,Muss,
185,Normiertes Profil (Strom),SG10,CCI,,,,,Muss,,,Normiertes Profil (Strom),SG10,CCI,,,,,Muss,
186,Normiertes Profil (Strom),SG10,CCI,7059,,Z02,Standardlastprofil,X [20],,,Normiertes Profil (Strom),SG10,CCI,7059,,Z02,Standardlastprofil,X [20],
187,Normiertes Profil (Strom),SG10,CCI,7059,,Z04,Standardeinspeiseprofil,X [54],"[20] Wenn SG8 SEQ+Z01 (Daten der Marktlokation) SG10 CCI+Z30++Z07 (Verbrauch) vorhanden
[54] Wenn SG8 SEQ+Z01 (Daten der Marktlokation) SG10 CCI+Z30++Z06 (Lieferrichtung: Erzeugung) vorhanden",,Normiertes Profil (Strom),SG10,CCI,7059,,Z04,Standardeinspeiseprofil,X [54],"[20] Wenn SG8 SEQ+Z01 (Daten der Marktlokation) SG10 CCI+Z30++Z07 (Verbrauch) vorhanden
[54] Wenn SG8 SEQ+Z01 (Daten der Marktlokation) SG10 CCI+Z30++Z06 (Lieferrichtung: Erzeugung) vorhanden"
188,Normiertes Profil (Strom),SG10,CCI,7037,,E01,synthetisches Verfahren,X,,,Normiertes Profil (Strom),SG10,CCI,7037,,E01,synthetisches Verfahren,X,
189,Normiertes Profil (Strom),SG10,CCI,7037,,Z10,analytisches Verfahren,X [332],[332] Wenn im SG8 SEQ+Z01 (Daten der Marktlokation) das SG10 CCI+6++ZA9 (Aggreg. verantw. ÜNB) nicht vorhanden,,Normiertes Profil (Strom),SG10,CCI,7037,,Z10,analytisches Verfahren,X [332],[332] Wenn im SG8 SEQ+Z01 (Daten der Marktlokation) das SG10 CCI+6++ZA9 (Aggreg. verantw. ÜNB) nicht vorhanden
190,Normiertes Profil (Strom),SG10,CAV,,,,,Muss,,,Normiertes Profil (Strom),SG10,CAV,,,,,Muss,
191,Normiertes Profil (Strom),SG10,CAV,7111,,,Code des Normierten Profils,X,,,Normiertes Profil (Strom),SG10,CAV,7111,,,Code des Normierten Profils,X,
192,Profilschardaten,SG8,,,,,,Muss [492] ∧ [89],"[89] Wenn im SG8 SEQ+Z01 (Daten der Marktlokation) das SG10 CCI+++ZA6 (Prognosegrundlage der Marktlokation: Prognose auf Basis von Profilen) CAV+E14 (TLP/TEP) vorhanden
[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom",,Profilschardaten,SG8,,,,,,Muss [492] ∧ [89],"[89] Wenn im SG8 SEQ+Z01 (Daten der Marktlokation) das SG10 CCI+++ZA6 (Prognosegrundlage der Marktlokation: Prognose auf Basis von Profilen) CAV+E14 (TLP/TEP) vorhanden
[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom"
193,Profilschardaten,SG8,SEQ,,,,,Muss,,,Profilschardaten,SG8,SEQ,,,,,Muss,
194,Profilschardaten,SG8,SEQ,1229,,Z08,Profilschardaten,X,,,Profilschardaten,SG8,SEQ,1229,,Z08,Profilschardaten,X,
195,Referenz auf die ID der Marktlokation,SG8,RFF,,,,,Muss,,,Referenz auf die ID der Marktlokation,SG8,RFF,,,,,Muss,
196,Referenz auf die ID der Marktlokation,SG8,RFF,1153,,Z18,Marktlokation,X,,,Referenz auf die ID der Marktlokation,SG8,RFF,1153,,Z18,Marktlokation,X,
197,Referenz auf die ID der Marktlokation,SG8,RFF,1154,,,ID einer Marktlokation,X [950],[950] Format: Marktlokations-ID,,Referenz auf die ID der Marktlokation,SG8,RFF,1154,,,ID einer Marktlokation,X [950],[950] Format: Marktlokations-ID
198,Profilschar,SG10,,,,,,Muss,,,Profilschar,SG10,,,,,,Muss,
199,Profilschar,SG10,CCI,,,,,Muss,,,Profilschar,SG10,CCI,,,,,Muss,
200,Profilschar,SG10,CCI,7037,,Z12,Profilschar,X,,,Profilschar,SG10,CCI,7037,,Z12,Profilschar,X,
